States,Regions,latitude,longitude,Dates,temperature,humidity,Usage
Maharashtra,WR,19.25023195,73.16017493,13-01-2019,22.9,48,408.3
Goa,WR,15.491997,73.81800065,13-01-2019,23.8,70,12.4
DNH,WR,20.26657819,73.0166178,13-01-2019,21.1,51,17.6
Andhra Pradesh,SR,14.7504291,78.57002559,13-01-2019,24.7,59,164.9
Telangana,SR,18.1124,79.0193,13-01-2019,22.4,61,176.9
Karnataka,SR,12.57038129,76.91999711,13-01-2019,22.5,53,162.4
Kerala,SR,8.900372741,76.56999263,13-01-2019,27.2,61,72.4
Tamil Nadu,SR,12.92038576,79.15004187,13-01-2019,22.4,67,314.1
Pondy,SR,11.93499371,79.83000037,13-01-2019,24.3,72,8.4
Bihar,ER,25.78541445,87.4799727,13-01-2019,16.7,73,87.7
Jharkhand,ER,23.80039349,86.41998572,13-01-2019,17.4,60,24.8
Odisha,ER,19.82042971,85.90001746,13-01-2019,20.6,70,84.3
West Bengal,ER,22.58039044,88.32994665,13-01-2019,18.4,68,155.3
Sikkim,ER,27.3333303,88.6166475,13-01-2019,9.4,59,1
Arunachal Pradesh,NER,27.10039878,93.61660071,13-01-2019,15,63,2.1
Assam,NER,26.7499809,94.21666744,13-01-2019,15.8,81,30.1
Manipur,NER,24.79997072,93.95001705,13-01-2019,13.5,71,2.5
Meghalaya,NER,25.57049217,91.8800142,13-01-2019,9.9,58,5.9
Mizoram,NER,23.71039899,92.72001461,13-01-2019,11.3,67,1.8
Nagaland,NER,25.6669979,94.11657019,13-01-2019,10,74,2.2
Tripura,NER,23.83540428,91.27999914,13-01-2019,18,66,4.8
Punjab,NR,31.51997398,75.98000281,14-01-2019,9.1,71,139.3
Haryana,NR,28.45000633,77.01999101,14-01-2019,11.8,62,143.8
Rajasthan,NR,26.44999921,74.63998124,14-01-2019,14.2,51,195.2
Delhi,NR,28.6699929,77.23000403,14-01-2019,12.6,60,82.2
UP,NR,27.59998069,78.05000565,14-01-2019,13,64,319.5
Uttarakhand,NR,30.32040895,78.05000565,14-01-2019,12.2,49,35.5
HP,NR,31.10002545,77.16659704,14-01-2019,1.2,61,26.9
J&K,NR,33.45,76.24,14-01-2019,-23.8,29,37.6
Chandigarh,NR,30.71999697,76.78000565,14-01-2019,12,60,3.5
Chhattisgarh,WR,22.09042035,82.15998734,14-01-2019,20.4,58,89.6
Gujarat,WR,22.2587,71.1924,14-01-2019,20.4,43,305.6
MP,WR,21.30039105,76.13001949,14-01-2019,20.9,46,170.7
Maharashtra,WR,19.25023195,73.16017493,14-01-2019,23.7,48,406.3
Goa,WR,15.491997,73.81800065,14-01-2019,24.5,65,12.4
DNH,WR,20.26657819,73.0166178,14-01-2019,23.9,41,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,14-01-2019,24.2,56,163.3
Telangana,SR,18.1124,79.0193,14-01-2019,22.2,61,177
Karnataka,SR,12.57038129,76.91999711,14-01-2019,22.2,52,156.7
Kerala,SR,8.900372741,76.56999263,14-01-2019,27.4,68,69.6
Tamil Nadu,SR,12.92038576,79.15004187,14-01-2019,21.7,66,305.9
Pondy,SR,11.93499371,79.83000037,14-01-2019,24.1,72,8.3
Bihar,ER,25.78541445,87.4799727,14-01-2019,16.7,70,88.2
Jharkhand,ER,23.80039349,86.41998572,14-01-2019,19,57,24.8
Odisha,ER,19.82042971,85.90001746,14-01-2019,20.9,77,85.7
West Bengal,ER,22.58039044,88.32994665,14-01-2019,19.1,70,143.9
Sikkim,ER,27.3333303,88.6166475,14-01-2019,8,65,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,14-01-2019,15.6,59,2.1
Assam,NER,26.7499809,94.21666744,14-01-2019,16.4,79,31.7
Manipur,NER,24.79997072,93.95001705,14-01-2019,13.5,74,2.5
Meghalaya,NER,25.57049217,91.8800142,14-01-2019,9.3,75,5.4
Mizoram,NER,23.71039899,92.72001461,14-01-2019,10.8,71,1.8
Nagaland,NER,25.6669979,94.11657019,14-01-2019,9.4,78,2.1
Tripura,NER,23.83540428,91.27999914,14-01-2019,17.9,71,5
Punjab,NR,31.51997398,75.98000281,15-01-2019,9.4,71,141.1
Haryana,NR,28.45000633,77.01999101,15-01-2019,11.1,58,142.9
Rajasthan,NR,26.44999921,74.63998124,15-01-2019,14.2,30,185.4
Delhi,NR,28.6699929,77.23000403,15-01-2019,11.3,59,77.8
UP,NR,27.59998069,78.05000565,15-01-2019,11.3,62,326.7
Uttarakhand,NR,30.32040895,78.05000565,15-01-2019,14.7,42,34.3
HP,NR,31.10002545,77.16659704,15-01-2019,3.7,48,25.6
J&K,NR,33.45,76.24,15-01-2019,-16.6,25,39.5
Chandigarh,NR,30.71999697,76.78000565,15-01-2019,11.3,57,3.2
Chhattisgarh,WR,22.09042035,82.15998734,15-01-2019,17.3,48,88
Gujarat,WR,22.2587,71.1924,15-01-2019,20,42,290.5
MP,WR,21.30039105,76.13001949,15-01-2019,19.8,46,170.2
Maharashtra,WR,19.25023195,73.16017493,15-01-2019,25.1,45,392.1
Goa,WR,15.491997,73.81800065,15-01-2019,24.9,58,12.4
DNH,WR,20.26657819,73.0166178,15-01-2019,24.3,44,17.3
Andhra Pradesh,SR,14.7504291,78.57002559,15-01-2019,24.6,52,160.7
Telangana,SR,18.1124,79.0193,15-01-2019,21.2,62,174.3
Karnataka,SR,12.57038129,76.91999711,15-01-2019,22.3,38,138.7
Kerala,SR,8.900372741,76.56999263,15-01-2019,27.3,64,64.2
Tamil Nadu,SR,12.92038576,79.15004187,15-01-2019,21.4,65,288.7
Pondy,SR,11.93499371,79.83000037,15-01-2019,23.5,72,7.4
Bihar,ER,25.78541445,87.4799727,15-01-2019,15.6,62,93.7
Jharkhand,ER,23.80039349,86.41998572,15-01-2019,16.4,52,24.8
Odisha,ER,19.82042971,85.90001746,15-01-2019,21.5,73,82.1
West Bengal,ER,22.58039044,88.32994665,15-01-2019,19.1,61,143.4
Sikkim,ER,27.3333303,88.6166475,15-01-2019,6.9,62,0.7
Arunachal Pradesh,NER,27.10039878,93.61660071,15-01-2019,14.6,68,2.2
Assam,NER,26.7499809,94.21666744,15-01-2019,16.3,80,29.2
Manipur,NER,24.79997072,93.95001705,15-01-2019,12.2,74,2.5
Meghalaya,NER,25.57049217,91.8800142,15-01-2019,8.5,73,5.2
Mizoram,NER,23.71039899,92.72001461,15-01-2019,10.2,69,1.7
Nagaland,NER,25.6669979,94.11657019,15-01-2019,8.9,78,2.2
Tripura,NER,23.83540428,91.27999914,15-01-2019,17.6,70,4.8
Punjab,NR,31.51997398,75.98000281,16-01-2019,9.7,80,231.9
Haryana,NR,28.45000633,77.01999101,16-01-2019,11.8,66,180.5
Rajasthan,NR,26.44999921,74.63998124,16-01-2019,16.3,41,175.3
Delhi,NR,28.6699929,77.23000403,16-01-2019,11.9,70,111.8
UP,NR,27.59998069,78.05000565,16-01-2019,12,69,399
Uttarakhand,NR,30.32040895,78.05000565,16-01-2019,13.8,60,41
HP,NR,31.10002545,77.16659704,16-01-2019,6.1,57,29.4
J&K,NR,33.45,76.24,16-01-2019,-15.1,87,41.8
Chandigarh,NR,30.71999697,76.78000565,16-01-2019,12.2,67,6
Chhattisgarh,WR,22.09042035,82.15998734,16-01-2019,16.5,49,89.2
Gujarat,WR,22.2587,71.1924,16-01-2019,20.8,40,299.5
MP,WR,21.30039105,76.13001949,16-01-2019,20.4,46,185.1
Maharashtra,WR,19.25023195,73.16017493,16-01-2019,25.1,51,377.1
Goa,WR,15.491997,73.81800065,16-01-2019,24.8,59,11.3
DNH,WR,20.26657819,73.0166178,16-01-2019,23.9,50,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,16-01-2019,25.1,52,155.2
Telangana,SR,18.1124,79.0193,16-01-2019,21.9,49,161.3
Karnataka,SR,12.57038129,76.91999711,16-01-2019,22.1,43,175.2
Kerala,SR,8.900372741,76.56999263,16-01-2019,27.3,62,68.5
Tamil Nadu,SR,12.92038576,79.15004187,16-01-2019,22.1,67,301.4
Pondy,SR,11.93499371,79.83000037,16-01-2019,23.9,76,7.6
Bihar,ER,25.78541445,87.4799727,16-01-2019,15.1,67,93.5
Jharkhand,ER,23.80039349,86.41998572,16-01-2019,15.1,51,22.1
Odisha,ER,19.82042971,85.90001746,16-01-2019,20,72,82.6
West Bengal,ER,22.58039044,88.32994665,16-01-2019,17,61,152.9
Sikkim,ER,27.3333303,88.6166475,16-01-2019,8.5,52,0.7
Arunachal Pradesh,NER,27.10039878,93.61660071,16-01-2019,14.7,71,2.2
Assam,NER,26.7499809,94.21666744,16-01-2019,15.1,85,31.3
Manipur,NER,24.79997072,93.95001705,16-01-2019,12.9,69,2.3
Meghalaya,NER,25.57049217,91.8800142,16-01-2019,10.5,57,5.6
Mizoram,NER,23.71039899,92.72001461,16-01-2019,10.7,75,1.8
Nagaland,NER,25.6669979,94.11657019,16-01-2019,9.5,60,2.2
Tripura,NER,23.83540428,91.27999914,16-01-2019,17.2,72,5.8
Punjab,NR,31.51997398,75.98000281,17-01-2019,10.8,80,253.8
Haryana,NR,28.45000633,77.01999101,17-01-2019,12.2,72,196.4
Rajasthan,NR,26.44999921,74.63998124,17-01-2019,17.5,37,197.2
Delhi,NR,28.6699929,77.23000403,17-01-2019,12,76,115.6
UP,NR,27.59998069,78.05000565,17-01-2019,11.8,76,412.5
Uttarakhand,NR,30.32040895,78.05000565,17-01-2019,13.2,65,41.7
HP,NR,31.10002545,77.16659704,17-01-2019,4.1,75,29.8
J&K,NR,33.45,76.24,17-01-2019,-20.8,55,42.3
Chandigarh,NR,30.71999697,76.78000565,17-01-2019,12.6,75,5.6
Chhattisgarh,WR,22.09042035,82.15998734,17-01-2019,17.3,52,83.5
Gujarat,WR,22.2587,71.1924,17-01-2019,21.3,45,282
MP,WR,21.30039105,76.13001949,17-01-2019,22.1,45,183.7
Maharashtra,WR,19.25023195,73.16017493,17-01-2019,25,51,368.4
Goa,WR,15.491997,73.81800065,17-01-2019,25.2,60,11.3
DNH,WR,20.26657819,73.0166178,17-01-2019,22.9,56,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,17-01-2019,25.3,59,161.8
Telangana,SR,18.1124,79.0193,17-01-2019,21.7,44,156.5
Karnataka,SR,12.57038129,76.91999711,17-01-2019,22.4,48,167.1
Kerala,SR,8.900372741,76.56999263,17-01-2019,27.3,58,70.3
Tamil Nadu,SR,12.92038576,79.15004187,17-01-2019,22.5,70,313.9
Pondy,SR,11.93499371,79.83000037,17-01-2019,24.6,74,7.7
Bihar,ER,25.78541445,87.4799727,17-01-2019,16.2,74,98.9
Jharkhand,ER,23.80039349,86.41998572,17-01-2019,15.9,54,22.3
Odisha,ER,19.82042971,85.90001746,17-01-2019,19.9,70,85.9
West Bengal,ER,22.58039044,88.32994665,17-01-2019,17.2,59,167.7
Sikkim,ER,27.3333303,88.6166475,17-01-2019,8.9,62,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,17-01-2019,14.8,67,2.2
Assam,NER,26.7499809,94.21666744,17-01-2019,15.6,81,33.1
Manipur,NER,24.79997072,93.95001705,17-01-2019,12.7,68,2.5
Meghalaya,NER,25.57049217,91.8800142,17-01-2019,10.7,53,5.5
Mizoram,NER,23.71039899,92.72001461,17-01-2019,11.2,71,1.8
Nagaland,NER,25.6669979,94.11657019,17-01-2019,10.1,63,2.2
Tripura,NER,23.83540428,91.27999914,17-01-2019,18.1,70,4.2
Punjab,NR,31.51997398,75.98000281,18-01-2019,11.8,75,236.4
Haryana,NR,28.45000633,77.01999101,18-01-2019,11.9,73,193.9
Rajasthan,NR,26.44999921,74.63998124,18-01-2019,16.5,48,209.8
Delhi,NR,28.6699929,77.23000403,18-01-2019,12,75,117.9
UP,NR,27.59998069,78.05000565,18-01-2019,12.1,77,426
Uttarakhand,NR,30.32040895,78.05000565,18-01-2019,14,57,40.3
HP,NR,31.10002545,77.16659704,18-01-2019,4.7,64,27.9
J&K,NR,33.45,76.24,18-01-2019,-19.7,41,36.7
Chandigarh,NR,30.71999697,76.78000565,18-01-2019,12.9,69,5
Chhattisgarh,WR,22.09042035,82.15998734,18-01-2019,17.9,46,82.2
Gujarat,WR,22.2587,71.1924,18-01-2019,22.5,44,269.1
MP,WR,21.30039105,76.13001949,18-01-2019,21.9,40,183.4
Maharashtra,WR,19.25023195,73.16017493,18-01-2019,24.8,48,360.8
Goa,WR,15.491997,73.81800065,18-01-2019,25.5,55,11.3
DNH,WR,20.26657819,73.0166178,18-01-2019,22.7,49,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,18-01-2019,25.5,61,169.9
Telangana,SR,18.1124,79.0193,18-01-2019,21.6,57,169.4
Karnataka,SR,12.57038129,76.91999711,18-01-2019,23.2,54,182.5
Kerala,SR,8.900372741,76.56999263,18-01-2019,26.8,59,71.6
Tamil Nadu,SR,12.92038576,79.15004187,18-01-2019,22.4,69,321.5
Pondy,SR,11.93499371,79.83000037,18-01-2019,24.3,70,8.2
Bihar,ER,25.78541445,87.4799727,18-01-2019,16.9,72,106.1
Jharkhand,ER,23.80039349,86.41998572,18-01-2019,16.8,53,24.1
Odisha,ER,19.82042971,85.90001746,18-01-2019,20.9,79,89.1
West Bengal,ER,22.58039044,88.32994665,18-01-2019,18.6,60,175.9
Sikkim,ER,27.3333303,88.6166475,18-01-2019,7.8,55,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,18-01-2019,15.7,57,2.5
Assam,NER,26.7499809,94.21666744,18-01-2019,16,79,32.5
Manipur,NER,24.79997072,93.95001705,18-01-2019,13,62,2.5
Meghalaya,NER,25.57049217,91.8800142,18-01-2019,9.8,64,5.8
Mizoram,NER,23.71039899,92.72001461,18-01-2019,10.9,69,1.6
Nagaland,NER,25.6669979,94.11657019,18-01-2019,9.5,68,2.3
Tripura,NER,23.83540428,91.27999914,18-01-2019,17.7,69,4.3
Punjab,NR,31.51997398,75.98000281,19-01-2019,13.8,75,229.8
Haryana,NR,28.45000633,77.01999101,19-01-2019,13.8,68,201.8
Rajasthan,NR,26.44999921,74.63998124,19-01-2019,18.5,46,197.6
Delhi,NR,28.6699929,77.23000403,19-01-2019,13.8,70,121.9
UP,NR,27.59998069,78.05000565,19-01-2019,13.9,74,437.9
Uttarakhand,NR,30.32040895,78.05000565,19-01-2019,16.4,56,42.4
HP,NR,31.10002545,77.16659704,19-01-2019,7.5,60,28.7
J&K,NR,33.45,76.24,19-01-2019,-16.9,75,38.5
Chandigarh,NR,30.71999697,76.78000565,19-01-2019,14.9,66,5.3
Chhattisgarh,WR,22.09042035,82.15998734,19-01-2019,18.1,48,86.8
Gujarat,WR,22.2587,71.1924,19-01-2019,23.2,41,260.2
MP,WR,21.30039105,76.13001949,19-01-2019,21.6,34,183.7
Maharashtra,WR,19.25023195,73.16017493,19-01-2019,25.1,51,371.2
Goa,WR,15.491997,73.81800065,19-01-2019,25.1,57,11.8
DNH,WR,20.26657819,73.0166178,19-01-2019,25.3,43,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,19-01-2019,25.3,57,166
Telangana,SR,18.1124,79.0193,19-01-2019,22.2,53,171.8
Karnataka,SR,12.57038129,76.91999711,19-01-2019,22.6,46,185
Kerala,SR,8.900372741,76.56999263,19-01-2019,26.3,64,72.6
Tamil Nadu,SR,12.92038576,79.15004187,19-01-2019,21.5,68,325.8
Pondy,SR,11.93499371,79.83000037,19-01-2019,24,71,8.3
Bihar,ER,25.78541445,87.4799727,19-01-2019,16.8,71,105.5
Jharkhand,ER,23.80039349,86.41998572,19-01-2019,16.2,61,23.8
Odisha,ER,19.82042971,85.90001746,19-01-2019,20.8,79,98.1
West Bengal,ER,22.58039044,88.32994665,19-01-2019,17.9,65,180.6
Sikkim,ER,27.3333303,88.6166475,19-01-2019,7.9,64,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,19-01-2019,14.9,62,2.4
Assam,NER,26.7499809,94.21666744,19-01-2019,15.5,80,31.4
Manipur,NER,24.79997072,93.95001705,19-01-2019,13,57,2.6
Meghalaya,NER,25.57049217,91.8800142,19-01-2019,10.2,80,5.6
Mizoram,NER,23.71039899,92.72001461,19-01-2019,11,68,1.6
Nagaland,NER,25.6669979,94.11657019,19-01-2019,9.5,66,2.2
Tripura,NER,23.83540428,91.27999914,19-01-2019,18.5,70,4.8
Punjab,NR,31.51997398,75.98000281,20-01-2019,13.5,77,195
Haryana,NR,28.45000633,77.01999101,20-01-2019,16.5,75,192.3
Rajasthan,NR,26.44999921,74.63998124,20-01-2019,20.1,42,197.6
Delhi,NR,28.6699929,77.23000403,20-01-2019,16.6,74,121.7
UP,NR,27.59998069,78.05000565,20-01-2019,16.2,76,428.3
Uttarakhand,NR,30.32040895,78.05000565,20-01-2019,18,51,42.4
HP,NR,31.10002545,77.16659704,20-01-2019,7.5,64,28.1
J&K,NR,33.45,76.24,20-01-2019,-16.7,84,40.4
Chandigarh,NR,30.71999697,76.78000565,20-01-2019,16,61,5.1
Chhattisgarh,WR,22.09042035,82.15998734,20-01-2019,18.9,49,90
Gujarat,WR,22.2587,71.1924,20-01-2019,24.1,36,273.8
MP,WR,21.30039105,76.13001949,20-01-2019,22.7,38,189.3
Maharashtra,WR,19.25023195,73.16017493,20-01-2019,25.6,51,362.4
Goa,WR,15.491997,73.81800065,20-01-2019,25.1,62,11.8
DNH,WR,20.26657819,73.0166178,20-01-2019,23.9,54,17.7
Andhra Pradesh,SR,14.7504291,78.57002559,20-01-2019,25.1,56,153.9
Telangana,SR,18.1124,79.0193,20-01-2019,21.9,51,152
Karnataka,SR,12.57038129,76.91999711,20-01-2019,22.6,42,184.7
Kerala,SR,8.900372741,76.56999263,20-01-2019,26.8,55,72.4
Tamil Nadu,SR,12.92038576,79.15004187,20-01-2019,21.4,70,325.4
Pondy,SR,11.93499371,79.83000037,20-01-2019,23.7,75,8.3
Bihar,ER,25.78541445,87.4799727,20-01-2019,16.7,72,106.7
Jharkhand,ER,23.80039349,86.41998572,20-01-2019,16.8,59,25
Odisha,ER,19.82042971,85.90001746,20-01-2019,21,78,96.5
West Bengal,ER,22.58039044,88.32994665,20-01-2019,18,67,178.9
Sikkim,ER,27.3333303,88.6166475,20-01-2019,9,67,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,20-01-2019,15.3,63,2.1
Assam,NER,26.7499809,94.21666744,20-01-2019,16.3,79,33
Manipur,NER,24.79997072,93.95001705,20-01-2019,13,63,2.6
Meghalaya,NER,25.57049217,91.8800142,20-01-2019,10.5,71,5.6
Mizoram,NER,23.71039899,92.72001461,20-01-2019,10.8,74,1.7
Nagaland,NER,25.6669979,94.11657019,20-01-2019,9.9,71,2.2
Tripura,NER,23.83540428,91.27999914,20-01-2019,18.7,70,5.5
Punjab,NR,31.51997398,75.98000281,21-01-2019,12.6,87,207.1
Haryana,NR,28.45000633,77.01999101,21-01-2019,16.2,78,182.9
Rajasthan,NR,26.44999921,74.63998124,21-01-2019,18.2,56,189.7
Delhi,NR,28.6699929,77.23000403,21-01-2019,16,82,112.2
UP,NR,27.59998069,78.05000565,21-01-2019,16.6,77,407.9
Uttarakhand,NR,30.32040895,78.05000565,21-01-2019,15.8,64,39.8
HP,NR,31.10002545,77.16659704,21-01-2019,6.3,65,28.8
J&K,NR,33.45,76.24,21-01-2019,-17.4,87,41.7
Chandigarh,NR,30.71999697,76.78000565,21-01-2019,14.9,69,5.2
Chhattisgarh,WR,22.09042035,82.15998734,21-01-2019,19.5,53,87.5
Gujarat,WR,22.2587,71.1924,21-01-2019,21.7,54,276.7
MP,WR,21.30039105,76.13001949,21-01-2019,23.8,36,187.9
Maharashtra,WR,19.25023195,73.16017493,21-01-2019,24.5,56,356.6
Goa,WR,15.491997,73.81800065,21-01-2019,24.4,64,11.8
DNH,WR,20.26657819,73.0166178,21-01-2019,22.7,60,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,21-01-2019,24.8,55,153.3
Telangana,SR,18.1124,79.0193,21-01-2019,22.2,53,144.5
Karnataka,SR,12.57038129,76.91999711,21-01-2019,22.3,46,179.9
Kerala,SR,8.900372741,76.56999263,21-01-2019,26.3,54,72.1
Tamil Nadu,SR,12.92038576,79.15004187,21-01-2019,21.3,69,311.5
Pondy,SR,11.93499371,79.83000037,21-01-2019,23.6,74,8
Bihar,ER,25.78541445,87.4799727,21-01-2019,17.3,69,109.1
Jharkhand,ER,23.80039349,86.41998572,21-01-2019,17.3,57,24.8
Odisha,ER,19.82042971,85.90001746,21-01-2019,21.2,79,97.6
West Bengal,ER,22.58039044,88.32994665,21-01-2019,18.8,68,178.9
Sikkim,ER,27.3333303,88.6166475,21-01-2019,9.7,70,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,21-01-2019,16,64,2.2
Assam,NER,26.7499809,94.21666744,21-01-2019,16.4,81,34.3
Manipur,NER,24.79997072,93.95001705,21-01-2019,14.1,65,2.7
Meghalaya,NER,25.57049217,91.8800142,21-01-2019,11.3,62,5.7
Mizoram,NER,23.71039899,92.72001461,21-01-2019,11.5,74,1.8
Nagaland,NER,25.6669979,94.11657019,21-01-2019,10.3,75,2.3
Tripura,NER,23.83540428,91.27999914,21-01-2019,18.7,71,5.4
Punjab,NR,31.51997398,75.98000281,22-01-2019,11.3,93,218.9
Haryana,NR,28.45000633,77.01999101,22-01-2019,14.7,85,178.2
Rajasthan,NR,26.44999921,74.63998124,22-01-2019,15.2,59,191.9
Delhi,NR,28.6699929,77.23000403,22-01-2019,14.8,86,108
UP,NR,27.59998069,78.05000565,22-01-2019,16.4,83,417.1
Uttarakhand,NR,30.32040895,78.05000565,22-01-2019,12,74,38.8
HP,NR,31.10002545,77.16659704,22-01-2019,0.5,94,26.5
J&K,NR,33.45,76.24,22-01-2019,-18.6,85,42.5
Chandigarh,NR,30.71999697,76.78000565,22-01-2019,11.8,89,5.1
Chhattisgarh,WR,22.09042035,82.15998734,22-01-2019,19.8,54,90.2
Gujarat,WR,22.2587,71.1924,22-01-2019,19.9,59,263.5
MP,WR,21.30039105,76.13001949,22-01-2019,21.7,45,188.2
Maharashtra,WR,19.25023195,73.16017493,22-01-2019,23.1,66,330.8
Goa,WR,15.491997,73.81800065,22-01-2019,24.3,75,8.2
DNH,WR,20.26657819,73.0166178,22-01-2019,22,75,16.3
Andhra Pradesh,SR,14.7504291,78.57002559,22-01-2019,24.4,55,152.6
Telangana,SR,18.1124,79.0193,22-01-2019,22.9,50,150.3
Karnataka,SR,12.57038129,76.91999711,22-01-2019,22,41,157.5
Kerala,SR,8.900372741,76.56999263,22-01-2019,25.8,60,65.5
Tamil Nadu,SR,12.92038576,79.15004187,22-01-2019,22.2,69,295.3
Pondy,SR,11.93499371,79.83000037,22-01-2019,23.9,76,7.6
Bihar,ER,25.78541445,87.4799727,22-01-2019,17.8,71,111
Jharkhand,ER,23.80039349,86.41998572,22-01-2019,19.5,56,23.8
Odisha,ER,19.82042971,85.90001746,22-01-2019,21.4,82,97.2
West Bengal,ER,22.58039044,88.32994665,22-01-2019,19.6,70,173
Sikkim,ER,27.3333303,88.6166475,22-01-2019,10.1,63,0.6
Arunachal Pradesh,NER,27.10039878,93.61660071,22-01-2019,16.2,56,2.3
Assam,NER,26.7499809,94.21666744,22-01-2019,16.6,81,33.3
Manipur,NER,24.79997072,93.95001705,22-01-2019,14.3,63,2.5
Meghalaya,NER,25.57049217,91.8800142,22-01-2019,11.7,71,5.7
Mizoram,NER,23.71039899,92.72001461,22-01-2019,12.1,71,1.8
Nagaland,NER,25.6669979,94.11657019,22-01-2019,10.3,77,2.4
Tripura,NER,23.83540428,91.27999914,22-01-2019,19.1,70,4.9
Punjab,NR,31.51997398,75.98000281,23-01-2019,10.2,86,136
Haryana,NR,28.45000633,77.01999101,23-01-2019,13,86,150.5
Rajasthan,NR,26.44999921,74.63998124,23-01-2019,15.4,49,227.2
Delhi,NR,28.6699929,77.23000403,23-01-2019,13.2,84,109.3
UP,NR,27.59998069,78.05000565,23-01-2019,14.7,83,395.8
Uttarakhand,NR,30.32040895,78.05000565,23-01-2019,10.9,75,41.5
HP,NR,31.10002545,77.16659704,23-01-2019,-0.4,86,27.3
J&K,NR,33.45,76.24,23-01-2019,-21.4,82,44.3
Chandigarh,NR,30.71999697,76.78000565,23-01-2019,11.5,80,4.8
Chhattisgarh,WR,22.09042035,82.15998734,23-01-2019,20.8,60,105.7
Gujarat,WR,22.2587,71.1924,23-01-2019,18.4,42,391.4
MP,WR,21.30039105,76.13001949,23-01-2019,21.4,51,219.7
Maharashtra,WR,19.25023195,73.16017493,23-01-2019,22.2,64,499.4
Goa,WR,15.491997,73.81800065,23-01-2019,24.5,68,13.5
DNH,WR,20.26657819,73.0166178,23-01-2019,20.9,64,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,23-01-2019,25.4,60,194.9
Telangana,SR,18.1124,79.0193,23-01-2019,22.6,65,175
Karnataka,SR,12.57038129,76.91999711,23-01-2019,22.5,47,230.1
Kerala,SR,8.900372741,76.56999263,23-01-2019,25.9,68,82.3
Tamil Nadu,SR,12.92038576,79.15004187,23-01-2019,23.5,68,340.6
Pondy,SR,11.93499371,79.83000037,23-01-2019,24.5,78,8.9
Bihar,ER,25.78541445,87.4799727,23-01-2019,18.4,68,101.7
Jharkhand,ER,23.80039349,86.41998572,23-01-2019,20,63,27.5
Odisha,ER,19.82042971,85.90001746,23-01-2019,21,85,97.1
West Bengal,ER,22.58039044,88.32994665,23-01-2019,20.3,66,183.4
Sikkim,ER,27.3333303,88.6166475,23-01-2019,8.5,77,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,23-01-2019,16.2,59,2.2
Assam,NER,26.7499809,94.21666744,23-01-2019,16.5,79,22.5
Manipur,NER,24.79997072,93.95001705,23-01-2019,13.7,65,1.8
Meghalaya,NER,25.57049217,91.8800142,23-01-2019,10.3,73,5.6
Mizoram,NER,23.71039899,92.72001461,23-01-2019,12.1,66,1.8
Nagaland,NER,25.6669979,94.11657019,23-01-2019,10.8,72,2.2
Tripura,NER,23.83540428,91.27999914,23-01-2019,18.6,69,5.5
Punjab,NR,31.51997398,75.98000281,24-01-2019,10.4,78,132.5
Haryana,NR,28.45000633,77.01999101,24-01-2019,13.1,85,154.7
Rajasthan,NR,26.44999921,74.63998124,24-01-2019,13.4,76,231.6
Delhi,NR,28.6699929,77.23000403,24-01-2019,13.7,80,111.9
UP,NR,27.59998069,78.05000565,24-01-2019,14.3,84,410.9
Uttarakhand,NR,30.32040895,78.05000565,24-01-2019,11.3,59,41.8
HP,NR,31.10002545,77.16659704,24-01-2019,-2.1,78,27.6
J&K,NR,33.45,76.24,24-01-2019,-22.3,72,43.9
Chandigarh,NR,30.71999697,76.78000565,24-01-2019,11.8,70,5
Chhattisgarh,WR,22.09042035,82.15998734,24-01-2019,21.5,60,105.9
Gujarat,WR,22.2587,71.1924,24-01-2019,18.3,37,385.3
MP,WR,21.30039105,76.13001949,24-01-2019,21.6,47,219.7
Maharashtra,WR,19.25023195,73.16017493,24-01-2019,21.3,54,508.9
Goa,WR,15.491997,73.81800065,24-01-2019,24,71,13.5
DNH,WR,20.26657819,73.0166178,24-01-2019,20.4,54,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,24-01-2019,26.4,59,193.7
Telangana,SR,18.1124,79.0193,24-01-2019,24.4,57,177.3
Karnataka,SR,12.57038129,76.91999711,24-01-2019,24.1,54,214.8
Kerala,SR,8.900372741,76.56999263,24-01-2019,26.3,73,79.5
Tamil Nadu,SR,12.92038576,79.15004187,24-01-2019,24.6,64,332.7
Pondy,SR,11.93499371,79.83000037,24-01-2019,24.7,79,9.1
Bihar,ER,25.78541445,87.4799727,24-01-2019,18.5,77,105
Jharkhand,ER,23.80039349,86.41998572,24-01-2019,20.8,65,25.9
